Datetime,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOG,GOOG,GOOG,GOOG,GOOG
2025-12-01 14:48:00+00:00,276.80499267578125,276.8800048828125,276.70001220703125,276.7900085449219,144392.0,AAPL,,,,,,,,,,
2025-12-01 14:49:00+00:00,276.7799987792969,276.8900146484375,276.6499938964844,276.83990478515625,95001.0,AAPL,,,,,,,,,,
2025-12-01 14:50:00+00:00,276.731689453125,277.0,276.635498046875,276.75,79156.0,AAPL,,,,,,,,,,
2025-12-01 14:51:00+00:00,277.0452880859375,277.0452880859375,276.7300109863281,276.7300109863281,63752.0,AAPL,,,,,,,,,,
2025-12-01 14:52:00+00:00,277.2099914550781,277.3800048828125,277.0199890136719,277.0400085449219,58705.0,AAPL,,,,,,,,,,
2025-12-01 14:53:00+00:00,277.1499938964844,277.29998779296875,277.1199951171875,277.2229919433594,54675.0,AAPL,,,,,,,,,,
2025-12-01 14:54:00+00:00,277.1684875488281,277.25,277.07000732421875,277.1400146484375,45972.0,AAPL,,,,,,,,,,
2025-12-01 14:55:00+00:00,277.4100036621094,277.42999267578125,277.1499938964844,277.1700134277344,93605.0,AAPL,,,,,,,,,,
2025-12-01 14:56:00+00:00,277.4599914550781,277.6199951171875,277.3800048828125,277.4045104980469,82435.0,AAPL,,,,,,,,,,
2025-12-01 14:57:00+00:00,277.57000732421875,277.6400146484375,277.3299865722656,277.4700012207031,46548.0,AAPL,,,,,,,,,,
2025-12-01 14:58:00+00:00,277.4750061035156,277.6300048828125,277.37030029296875,277.5679931640625,38422.0,AAPL,,,,,,,,,,
2025-12-01 14:59:00+00:00,277.5849914550781,277.6099853515625,277.3999938964844,277.5249938964844,69651.0,AAPL,,,,,,,,,,
2025-12-01 15:00:00+00:00,277.6199951171875,277.67388916015625,277.3800048828125,277.57000732421875,62271.0,AAPL,,,,,,,,,,
2025-12-01 15:01:00+00:00,277.4800109863281,277.7200012207031,277.4800109863281,277.614990234375,44487.0,AAPL,,,,,,,,,,
2025-12-01 15:02:00+00:00,277.25,277.4800109863281,277.25,277.4800109863281,144730.0,AAPL,,,,,,,,,,
2025-12-01 15:03:00+00:00,277.16790771484375,277.25,277.1000061035156,277.25,38691.0,AAPL,,,,,,,,,,
2025-12-01 15:04:00+00:00,277.125,277.2099914550781,277.0400085449219,277.1199951171875,37025.0,AAPL,,,,,,,,,,
2025-12-01 15:05:00+00:00,277.1553039550781,277.25201416015625,277.04998779296875,277.125,39552.0,AAPL,,,,,,,,,,
2025-12-01 15:06:00+00:00,277.1000061035156,277.2300109863281,277.0799865722656,277.1473083496094,45440.0,AAPL,,,,,,,,,,
2025-12-01 15:07:00+00:00,277.0299987792969,277.1499938964844,277.010009765625,277.05999755859375,53786.0,AAPL,,,,,,,,,,
2025-12-01 15:08:00+00:00,277.0,277.05499267578125,276.8800048828125,277.0199890136719,69420.0,AAPL,,,,,,,,,,
2025-12-01 15:09:00+00:00,277.0400085449219,277.1199951171875,276.94000244140625,277.010009765625,42593.0,AAPL,,,,,,,,,,
2025-12-01 15:10:00+00:00,277.0899963378906,277.1400146484375,277.010009765625,277.01959228515625,31509.0,AAPL,,,,,,,,,,
2025-12-01 15:11:00+00:00,277.2200012207031,277.2300109863281,277.05499267578125,277.0849914550781,50228.0,AAPL,,,,,,,,,,
2025-12-01 15:12:00+00:00,277.489990234375,277.5198974609375,277.1400146484375,277.2300109863281,79852.0,AAPL,,,,,,,,,,
2025-12-01 15:13:00+00:00,277.6099853515625,277.67999267578125,277.489990234375,277.5050048828125,43935.0,AAPL,,,,,,,,,,
2025-12-01 15:14:00+00:00,277.7101135253906,277.7200012207031,277.5799865722656,277.625,143103.0,AAPL,,,,,,,,,,
2025-12-01 15:15:00+00:00,277.69000244140625,277.739990234375,277.57000732421875,277.7099914550781,32806.0,AAPL,,,,,,,,,,
2025-12-01 15:16:00+00:00,277.90008544921875,277.92999267578125,277.6400146484375,277.6400146484375,87011.0,AAPL,,,,,,,,,,
2025-12-01 15:17:00+00:00,277.9700012207031,278.04998779296875,277.9150085449219,277.9150085449219,74065.0,AAPL,,,,,,,,,,
2025-12-01 15:18:00+00:00,277.864990234375,278.0299987792969,277.8599853515625,277.9700012207031,44959.0,AAPL,,,,,,,,,,
2025-12-01 15:19:00+00:00,278.07501220703125,278.1000061035156,277.8550109863281,277.8550109863281,45496.0,AAPL,,,,,,,,,,
2025-12-01 15:20:00+00:00,277.7449951171875,278.07000732421875,277.7200012207031,278.05999755859375,34923.0,AAPL,,,,,,,,,,
2025-12-01 15:21:00+00:00,277.82000732421875,277.85040283203125,277.6700134277344,277.7349853515625,47246.0,AAPL,,,,,,,,,,
2025-12-01 15:22:00+00:00,277.9750061035156,278.0450134277344,277.7799987792969,277.8114929199219,43014.0,AAPL,,,,,,,,,,
2025-12-01 15:23:00+00:00,277.981689453125,278.05999755859375,277.9222106933594,277.9599914550781,35703.0,AAPL,,,,,,,,,,
2025-12-01 15:24:00+00:00,277.9100036621094,278.0198974609375,277.79998779296875,277.9849853515625,25004.0,AAPL,,,,,,,,,,
2025-12-01 15:25:00+00:00,277.9119873046875,277.9800109863281,277.6199951171875,277.8800048828125,71416.0,AAPL,,,,,,,,,,
2025-12-01 15:26:00+00:00,277.9200134277344,278.0199890136719,277.80999755859375,277.8900146484375,48373.0,AAPL,,,,,,,,,,
2025-12-01 15:27:00+00:00,277.7164001464844,277.92498779296875,277.614990234375,277.8399963378906,22616.0,AAPL,,,,,,,,,,
2025-12-01 15:28:00+00:00,278.0,278.0400085449219,277.6700134277344,277.7200012207031,54334.0,AAPL,,,,,,,,,,
2025-12-01 15:29:00+00:00,278.14208984375,278.1600036621094,277.9104919433594,278.010009765625,34209.0,AAPL,,,,,,,,,,
2025-12-01 15:30:00+00:00,278.0,278.2200012207031,278.0,278.1000061035156,33988.0,AAPL,,,,,,,,,,
2025-12-01 15:31:00+00:00,277.9800109863281,278.05999755859375,277.9200134277344,277.9620056152344,30025.0,AAPL,,,,,,,,,,
2025-12-01 15:32:00+00:00,277.989990234375,278.0799865722656,277.9888000488281,277.989990234375,30115.0,AAPL,,,,,,,,,,
2025-12-01 15:33:00+00:00,278.0010070800781,278.0799865722656,277.9299011230469,278.010009765625,18907.0,AAPL,,,,,,,,,,
2025-12-01 15:34:00+00:00,277.8699951171875,278.0,277.760009765625,278.0,32856.0,AAPL,,,,,,,,,,
2025-12-01 15:35:00+00:00,277.7101135253906,277.8550109863281,277.7101135253906,277.8299865722656,31484.0,AAPL,,,,,,,,,,
2025-12-01 15:36:00+00:00,277.8399963378906,277.9735107421875,277.70001220703125,277.7699890136719,29828.0,AAPL,,,,,,,,,,
2025-12-01 15:37:00+00:00,277.6600036621094,277.86248779296875,277.6199951171875,277.8399963378906,26921.0,AAPL,,,,,,,,,,
2025-12-01 15:38:00+00:00,277.69000244140625,277.7200012207031,277.6400146484375,277.6600036621094,19975.0,AAPL,,,,,,,,,,
2025-12-01 15:39:00+00:00,277.6400146484375,277.7699890136719,277.6099853515625,277.67999267578125,38843.0,AAPL,,,,,,,,,,
2025-12-01 15:40:00+00:00,277.3500061035156,277.7701110839844,277.3299865722656,277.6202087402344,43681.0,AAPL,,,,,,,,,,
2025-12-01 15:41:00+00:00,277.42999267578125,277.45001220703125,277.30499267578125,277.30499267578125,38484.0,AAPL,,,,,,,,,,
2025-12-01 15:42:00+00:00,277.5299987792969,277.5400085449219,277.3500061035156,277.42999267578125,24415.0,AAPL,,,,,,,,,,
2025-12-01 15:43:00+00:00,277.502197265625,277.5306091308594,277.4200134277344,277.5299987792969,20716.0,AAPL,,,,,,,,,,
2025-12-01 15:44:00+00:00,277.3999938964844,277.489990234375,277.3500061035156,277.489990234375,16517.0,AAPL,,,,,,,,,,
2025-12-01 15:45:00+00:00,277.4599914550781,277.56500244140625,277.45001220703125,277.45001220703125,25675.0,AAPL,,,,,,,,,,
2025-12-01 15:46:00+00:00,277.5400085449219,277.6195983886719,277.4700012207031,277.4700012207031,16617.0,AAPL,,,,,,,,,,
2025-12-01 15:47:00+00:00,277.6499938964844,277.6499938964844,277.44000244140625,277.5350036621094,30061.0,AAPL,,,,,,,,,,
2025-12-01 15:48:00+00:00,277.63800048828125,277.7200012207031,277.6206970214844,277.63531494140625,27441.0,AAPL,,,,,,,,,,
2025-12-01 15:49:00+00:00,277.739990234375,277.74639892578125,277.5849914550781,277.625,29419.0,AAPL,,,,,,,,,,
2025-12-01 15:50:00+00:00,277.79010009765625,277.8299865722656,277.6700134277344,277.7514953613281,39374.0,AAPL,,,,,,,,,,
2025-12-01 15:51:00+00:00,277.95928955078125,277.9750061035156,277.8204040527344,277.864990234375,27305.0,AAPL,,,,,,,,,,
2025-12-01 15:52:00+00:00,278.17950439453125,278.19000244140625,277.989990234375,277.989990234375,22923.0,AAPL,,,,,,,,,,
2025-12-01 15:53:00+00:00,278.1549987792969,278.2698974609375,278.0799865722656,278.20001220703125,62268.0,AAPL,,,,,,,,,,
2025-12-01 15:54:00+00:00,278.135009765625,278.20001220703125,278.0899963378906,278.1700134277344,25330.0,AAPL,,,,,,,,,,
2025-12-01 15:55:00+00:00,278.2099914550781,278.29998779296875,278.07000732421875,278.1499938964844,26720.0,AAPL,,,,,,,,,,
2025-12-01 15:56:00+00:00,278.18499755859375,278.25,278.1300048828125,278.2080078125,32690.0,AAPL,,,,,,,,,,
2025-12-01 15:57:00+00:00,278.1549987792969,278.18499755859375,278.1200866699219,278.1600036621094,24435.0,AAPL,,,,,,,,,,
2025-12-01 15:58:00+00:00,278.239990234375,278.2749938964844,278.1499938964844,278.1600036621094,25026.0,AAPL,,,,,,,,,,
2025-12-01 15:59:00+00:00,278.05999755859375,278.30499267578125,278.05999755859375,278.2699890136719,45459.0,AAPL,,,,,,,,,,
2025-12-01 16:00:00+00:00,278.05999755859375,278.1499938964844,278.04998779296875,278.05999755859375,20930.0,AAPL,,,,,,,,,,
2025-12-01 16:01:00+00:00,278.2300109863281,278.260009765625,278.04998779296875,278.05999755859375,21752.0,AAPL,,,,,,,,,,
2025-12-01 16:02:00+00:00,278.2900085449219,278.2900085449219,278.20001220703125,278.2149963378906,18322.0,AAPL,,,,,,,,,,
2025-12-01 16:03:00+00:00,278.3299865722656,278.44000244140625,278.260009765625,278.2799987792969,41852.0,AAPL,,,,,,,,,,
2025-12-01 16:04:00+00:00,278.41009521484375,278.4801025390625,278.3399963378906,278.3399963378906,29170.0,AAPL,,,,,,,,,,
2025-12-01 16:05:00+00:00,278.4049987792969,278.4800109863281,278.3900146484375,278.4100036621094,20128.0,AAPL,,,,,,,,,,
2025-12-01 16:06:00+00:00,278.135009765625,278.42999267578125,278.1300048828125,278.4049987792969,36314.0,AAPL,,,,,,,,,,
2025-12-01 16:07:00+00:00,277.9750061035156,278.0849914550781,277.94500732421875,278.0849914550781,27570.0,AAPL,,,,,,,,,,
2025-12-01 16:08:00+00:00,277.92999267578125,278.0299987792969,277.8900146484375,277.9700012207031,29399.0,AAPL,,,,,,,,,,
2025-12-01 16:09:00+00:00,277.8900146484375,277.94989013671875,277.8399963378906,277.94500732421875,33465.0,AAPL,,,,,,,,,,
2025-12-01 16:10:00+00:00,278.04998779296875,278.0799865722656,277.8349914550781,277.8999938964844,23087.0,AAPL,,,,,,,,,,
2025-12-01 16:11:00+00:00,278.1325988769531,278.14019775390625,278.0199890136719,278.0400085449219,70881.0,AAPL,,,,,,,,,,
2025-12-01 16:12:00+00:00,277.9949951171875,278.1400146484375,277.8623962402344,278.1400146484375,42602.0,AAPL,,,,,,,,,,
2025-12-01 16:13:00+00:00,277.989990234375,278.0199890136719,277.8699951171875,277.989990234375,12320.0,AAPL,,,,,,,,,,
2025-12-01 16:14:00+00:00,277.9110107421875,278.010009765625,277.8699951171875,278.010009765625,30770.0,AAPL,,,,,,,,,,
2025-12-01 16:15:00+00:00,277.739990234375,277.8800048828125,277.67779541015625,277.8800048828125,30503.0,AAPL,,,,,,,,,,
2025-12-01 16:16:00+00:00,277.7672119140625,277.7900085449219,277.7049865722656,277.739990234375,17625.0,AAPL,,,,,,,,,,
2025-12-01 16:17:00+00:00,277.8399963378906,277.8500061035156,277.70001220703125,277.7699890136719,24876.0,AAPL,,,,,,,,,,
2025-12-01 16:18:00+00:00,278.0150146484375,278.06500244140625,277.7900085449219,277.8299865722656,27596.0,AAPL,,,,,,,,,,
2025-12-01 16:19:00+00:00,277.95001220703125,278.0199890136719,277.9200134277344,277.9800109863281,21279.0,AAPL,,,,,,,,,,
2025-12-01 16:20:00+00:00,277.989990234375,278.0199890136719,277.8800048828125,278.0,34887.0,AAPL,,,,,,,,,,
2025-12-01 16:21:00+00:00,278.0299987792969,278.07049560546875,277.9599914550781,277.9849853515625,16625.0,AAPL,,,,,,,,,,
2025-12-01 16:22:00+00:00,278.0400085449219,278.07000732421875,277.9700012207031,278.0249938964844,15595.0,AAPL,,,,,,,,,,
2025-12-01 16:23:00+00:00,277.9800109863281,278.04998779296875,277.92999267578125,278.0199890136719,25062.0,AAPL,,,,,,,,,,
2025-12-01 16:24:00+00:00,277.8478088378906,277.94989013671875,277.79998779296875,277.92999267578125,17677.0,AAPL,,,,,,,,,,
2025-12-01 16:25:00+00:00,277.8550109863281,277.9700012207031,277.8475036621094,277.8500061035156,53943.0,AAPL,,,,,,,,,,
2025-12-01 16:26:00+00:00,277.7799987792969,277.8599853515625,277.7250061035156,277.8599853515625,20880.0,AAPL,,,,,,,,,,
2025-12-01 16:27:00+00:00,277.739990234375,277.7950134277344,277.7200012207031,277.7781982421875,18111.0,AAPL,,,,,,,,,,
2025-12-01 16:28:00+00:00,277.79010009765625,277.8399963378906,277.7099914550781,277.7300109863281,21997.0,AAPL,,,,,,,,,,
2025-12-01 16:29:00+00:00,277.9200134277344,277.9599914550781,277.8299865722656,277.8500061035156,28416.0,AAPL,,,,,,,,,,
2025-12-01 16:30:00+00:00,278.0220031738281,278.07000732421875,277.8900146484375,277.8999938964844,18332.0,AAPL,,,,,,,,,,
2025-12-01 16:31:00+00:00,278.03009033203125,278.1050109863281,278.0166931152344,278.0166931152344,22625.0,AAPL,,,,,,,,,,
2025-12-01 16:32:00+00:00,278.06060791015625,278.0899963378906,277.9599914550781,278.0400085449219,18761.0,AAPL,,,,,,,,,,
2025-12-01 16:33:00+00:00,278.0299987792969,278.0799865722656,277.94000244140625,278.05499267578125,30412.0,AAPL,,,,,,,,,,
2025-12-01 16:34:00+00:00,278.2099914550781,278.260009765625,277.9700012207031,278.0223083496094,31325.0,AAPL,,,,,,,,,,
2025-12-01 16:35:00+00:00,278.2582092285156,278.29998779296875,278.2200012207031,278.2200012207031,24281.0,AAPL,,,,,,,,,,
2025-12-01 16:36:00+00:00,278.2099914550781,278.32989501953125,278.16680908203125,278.2500915527344,18651.0,AAPL,,,,,,,,,,
2025-12-01 16:37:00+00:00,278.31060791015625,278.3299865722656,278.2300109863281,278.260009765625,20244.0,AAPL,,,,,,,,,,
2025-12-01 16:38:00+00:00,278.2850036621094,278.3100891113281,278.2300109863281,278.3100891113281,26173.0,AAPL,,,,,,,,,,
2025-12-01 16:39:00+00:00,278.14990234375,278.2900085449219,278.1400146484375,278.2900085449219,22373.0,AAPL,,,,,,,,,,
2025-12-01 16:40:00+00:00,278.0799865722656,278.1549987792969,278.0249938964844,278.1400146484375,20175.0,AAPL,,,,,,,,,,
2025-12-01 16:41:00+00:00,278.125,278.1300048828125,278.05999755859375,278.05999755859375,18294.0,AAPL,,,,,,,,,,
2025-12-01 16:42:00+00:00,278.32000732421875,278.3799133300781,278.1217041015625,278.125,28361.0,AAPL,,,,,,,,,,
2025-12-01 16:43:00+00:00,278.6700134277344,278.6701965332031,278.3699951171875,278.3699951171875,53256.0,AAPL,,,,,,,,,,
2025-12-01 16:44:00+00:00,278.4209899902344,278.739990234375,278.4209899902344,278.69000244140625,50467.0,AAPL,,,,,,,,,,
2025-12-01 16:45:00+00:00,278.57000732421875,278.57501220703125,278.3500061035156,278.3500061035156,24454.0,AAPL,,,,,,,,,,
2025-12-01 16:46:00+00:00,278.6982116699219,278.71490478515625,278.5542907714844,278.57000732421875,22188.0,AAPL,,,,,,,,,,
2025-12-01 16:47:00+00:00,278.739990234375,278.7900085449219,278.67999267578125,278.7099914550781,53835.0,AAPL,,,,,,,,,,
2025-12-01 16:48:00+00:00,278.6499938964844,278.80999755859375,278.6499938964844,278.7301025390625,34861.0,AAPL,,,,,,,,,,
2025-12-01 16:49:00+00:00,278.75,278.8299865722656,278.6499938964844,278.6499938964844,68413.0,AAPL,,,,,,,,,,
2025-12-01 16:50:00+00:00,278.8406982421875,278.8900146484375,278.760009765625,278.760009765625,44342.0,AAPL,,,,,,,,,,
2025-12-01 16:51:00+00:00,278.8800048828125,278.885009765625,278.7503967285156,278.8500061035156,38092.0,AAPL,,,,,,,,,,
2025-12-01 16:52:00+00:00,278.8525085449219,278.9700012207031,278.80999755859375,278.8949890136719,58323.0,AAPL,,,,,,,,,,
2025-12-01 16:53:00+00:00,278.8999938964844,278.9599914550781,278.8500061035156,278.9046936035156,36277.0,AAPL,,,,,,,,,,
2025-12-01 16:54:00+00:00,278.85101318359375,278.9100036621094,278.80010986328125,278.8905029296875,33411.0,AAPL,,,,,,,,,,
2025-12-01 16:55:00+00:00,279.0701904296875,279.1199951171875,278.7699890136719,278.8500061035156,88862.0,AAPL,,,,,,,,,,
2025-12-01 16:56:00+00:00,279.0498962402344,279.2898864746094,279.0299987792969,279.07501220703125,96215.0,AAPL,,,,,,,,,,
2025-12-01 16:57:00+00:00,279.0799865722656,279.20001220703125,279.04010009765625,279.04010009765625,37631.0,AAPL,,,,,,,,,,
2025-12-01 16:58:00+00:00,278.9200134277344,279.0600891113281,278.8999938964844,279.05999755859375,46286.0,AAPL,,,,,,,,,,
2025-12-01 16:59:00+00:00,278.82501220703125,278.92999267578125,278.80999755859375,278.8800048828125,32311.0,AAPL,,,,,,,,,,
2025-12-01 17:00:00+00:00,279.0400085449219,279.05999755859375,278.75,278.79998779296875,50638.0,AAPL,,,,,,,,,,
2025-12-01 17:01:00+00:00,279.05999755859375,279.1600036621094,279.0199890136719,279.0400085449219,37175.0,AAPL,,,,,,,,,,
2025-12-01 17:02:00+00:00,279.0249938964844,279.04998779296875,278.8550109863281,279.0400085449219,29460.0,AAPL,,,,,,,,,,
2025-12-01 17:03:00+00:00,279.1047058105469,279.17999267578125,279.0299987792969,279.0379943847656,23709.0,AAPL,,,,,,,,,,
2025-12-01 17:04:00+00:00,279.260009765625,279.2900085449219,279.0950012207031,279.1099853515625,66072.0,AAPL,,,,,,,,,,
2025-12-01 17:05:00+00:00,279.29998779296875,279.3800048828125,279.2596130371094,279.26348876953125,60940.0,AAPL,,,,,,,,,,
2025-12-01 17:06:00+00:00,279.32501220703125,279.3594055175781,279.2699890136719,279.2900085449219,25111.0,AAPL,,,,,,,,,,
2025-12-01 17:07:00+00:00,279.3299865722656,279.3999938964844,279.3299865722656,279.3299865722656,23903.0,AAPL,,,,,,,,,,
2025-12-01 17:08:00+00:00,279.3835144042969,279.3835144042969,279.260009765625,279.29998779296875,17104.0,AAPL,,,,,,,,,,
2025-12-01 17:09:00+00:00,279.260009765625,279.43780517578125,279.260009765625,279.3900146484375,22910.0,AAPL,,,,,,,,,,
2025-12-01 17:10:00+00:00,279.2200012207031,279.32000732421875,279.2200012207031,279.2699890136719,22268.0,AAPL,,,,,,,,,,
2025-12-01 17:11:00+00:00,279.2073059082031,279.2900085449219,279.19000244140625,279.2099914550781,14897.0,AAPL,,,,,,,,,,
2025-12-01 17:12:00+00:00,279.2250061035156,279.260009765625,279.2090148925781,279.2200012207031,13993.0,AAPL,,,,,,,,,,
2025-12-01 17:13:00+00:00,279.29998779296875,279.35650634765625,279.2250061035156,279.2250061035156,20245.0,AAPL,,,,,,,,,,
2025-12-01 17:14:00+00:00,279.2300109863281,279.3500061035156,279.2300109863281,279.3399963378906,17818.0,AAPL,,,,,,,,,,
2025-12-01 17:15:00+00:00,279.010009765625,279.2300109863281,278.94000244140625,279.2300109863281,38909.0,AAPL,,,,,,,,,,
2025-12-01 17:16:00+00:00,279.1199951171875,279.139892578125,278.9801025390625,279.0199890136719,41171.0,AAPL,,,,,,,,,,
2025-12-01 17:17:00+00:00,279.1733093261719,279.20001220703125,279.114990234375,279.1499938964844,23771.0,AAPL,,,,,,,,,,
2025-12-01 17:18:00+00:00,279.17999267578125,279.19000244140625,279.114990234375,279.17999267578125,13725.0,AAPL,,,,,,,,,,
2025-12-01 17:19:00+00:00,279.2049865722656,279.3002014160156,279.1549987792969,279.19000244140625,35310.0,AAPL,,,,,,,,,,
2025-12-01 17:20:00+00:00,279.2464904785156,279.2699890136719,279.1000061035156,279.19000244140625,29361.0,AAPL,,,,,,,,,,
2025-12-01 17:21:00+00:00,279.25,279.3299865722656,279.20001220703125,279.25,21586.0,AAPL,,,,,,,,,,
2025-12-01 17:22:00+00:00,279.3923034667969,279.3923034667969,279.2401123046875,279.2401123046875,21966.0,AAPL,,,,,,,,,,
2025-12-01 17:23:00+00:00,279.30999755859375,279.44000244140625,279.29998779296875,279.3900146484375,33930.0,AAPL,,,,,,,,,,
2025-12-01 17:24:00+00:00,279.3999938964844,279.4299011230469,279.2900085449219,279.30499267578125,29028.0,AAPL,,,,,,,,,,
2025-12-01 17:25:00+00:00,279.4346923828125,279.54998779296875,279.3599853515625,279.3900146484375,67396.0,AAPL,,,,,,,,,,
2025-12-01 17:26:00+00:00,279.6545104980469,279.69000244140625,279.42999267578125,279.4317932128906,49764.0,AAPL,,,,,,,,,,
2025-12-01 17:27:00+00:00,279.7300109863281,279.80999755859375,279.659912109375,279.659912109375,35491.0,AAPL,,,,,,,,,,
2025-12-01 17:28:00+00:00,279.82501220703125,279.8399963378906,279.7300109863281,279.7449951171875,44955.0,AAPL,,,,,,,,,,
2025-12-01 17:29:00+00:00,279.7705078125,279.8900146484375,279.75,279.8299865722656,40082.0,AAPL,,,,,,,,,,
2025-12-01 17:30:00+00:00,279.69000244140625,279.8598937988281,279.68450927734375,279.7749938964844,37731.0,AAPL,,,,,,,,,,
2025-12-01 17:31:00+00:00,279.61480712890625,279.75,279.55999755859375,279.69500732421875,36949.0,AAPL,,,,,,,,,,
2025-12-01 17:32:00+00:00,279.6600036621094,279.6896057128906,279.6099853515625,279.6199951171875,20702.0,AAPL,,,,,,,,,,
2025-12-01 17:33:00+00:00,279.5730895996094,279.70001220703125,279.54998779296875,279.67999267578125,20291.0,AAPL,,,,,,,,,,
2025-12-01 17:34:00+00:00,279.6600036621094,279.6600036621094,279.5351867675781,279.55999755859375,26016.0,AAPL,,,,,,,,,,
2025-12-01 17:35:00+00:00,279.6499938964844,279.70001220703125,279.6300048828125,279.6700134277344,20037.0,AAPL,,,,,,,,,,
2025-12-01 17:36:00+00:00,279.6600036621094,279.69000244140625,279.6300048828125,279.6700134277344,11306.0,AAPL,,,,,,,,,,
2025-12-01 17:37:00+00:00,279.6600036621094,279.6874084472656,279.6199951171875,279.6600036621094,23482.0,AAPL,,,,,,,,,,
2025-12-01 17:38:00+00:00,279.5199890136719,279.6700134277344,279.5199890136719,279.625,18361.0,AAPL,,,,,,,,,,
2025-12-01 17:39:00+00:00,279.5299987792969,279.57501220703125,279.4801025390625,279.5000915527344,17819.0,AAPL,,,,,,,,,,
2025-12-01 17:40:00+00:00,279.57000732421875,279.6099853515625,279.510009765625,279.55999755859375,20346.0,AAPL,,,,,,,,,,
2025-12-01 17:41:00+00:00,279.55999755859375,279.6099853515625,279.5299987792969,279.5799865722656,22263.0,AAPL,,,,,,,,,,
2025-12-01 17:42:00+00:00,279.6199951171875,279.635009765625,279.5199890136719,279.56500244140625,23997.0,AAPL,,,,,,,,,,
2025-12-01 17:43:00+00:00,279.6400146484375,279.75,279.6099853515625,279.6199951171875,35015.0,AAPL,,,,,,,,,,
2025-12-01 17:44:00+00:00,279.82000732421875,279.8500061035156,279.6400146484375,279.6400146484375,33185.0,AAPL,,,,,,,,,,
2025-12-01 17:45:00+00:00,279.8125915527344,279.8833923339844,279.79010009765625,279.80999755859375,29837.0,AAPL,,,,,,,,,,
2025-12-01 17:46:00+00:00,279.80999755859375,279.94000244140625,279.80999755859375,279.82000732421875,54994.0,AAPL,,,,,,,,,,
2025-12-01 17:47:00+00:00,279.79998779296875,279.8999938964844,279.7950134277344,279.79998779296875,32279.0,AAPL,,,,,,,,,,
2025-12-01 17:48:00+00:00,279.82000732421875,279.8799133300781,279.7900085449219,279.7950134277344,31296.0,AAPL,,,,,,,,,,
2025-12-01 17:49:00+00:00,279.75,279.8299865722656,279.75,279.82000732421875,22283.0,AAPL,,,,,,,,,,
2025-12-01 17:50:00+00:00,279.7467956542969,279.8900146484375,279.7250061035156,279.75,37627.0,AAPL,,,,,,,,,,
